"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/18/2025","AQS","480131090","1","10.4","ug/m3 LC","53","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/19/2025","AQS","480131090","1","20","ug/m3 LC","71","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/20/2025","AQS","480131090","1","4.5","ug/m3 LC","25","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/21/2025","AQS","480131090","1","4.1","ug/m3 LC","23","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/22/2025","AQS","480131090","1","8.4","ug/m3 LC","47","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/23/2025","AQS","480131090","1","10.3","ug/m3 LC","53","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/24/2025","AQS","480131090","1","10.2","ug/m3 LC","53","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/25/2025","AQS","480131090","1","10.8","ug/m3 LC","54","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/26/2025","AQS","480131090","1","8.7","ug/m3 LC","48","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
"03/27/2025","AQS","480131090","1","3.4","ug/m3 LC","19","Von Ormy Highway 16","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","41700","San Antonio-New Braunfels, TX","48","Texas","013","Atascosa","29.162997","-98.589158"
